1	24	1147	7	4	4	4	6	4	7	3	1	0	6	3	4	5	9
1	24	1150	2	5	3	0	7	3	6	4	0	0	3	4	3	4	7
1	24	1150	5	2	0	3	6	4	7	3	0	0	4	3	4	3	7
1	24	1154	8	3	0	3	6	4	7	3	0	0	4	3	4	3	7
1	24	1154	4	7	4	4	7	3	6	4	0	1	3	6	5	4	9
1	24	1155	3	8	3	0	7	3	6	4	0	0	3	4	3	4	7
1	25	1181	7	4	4	3	7	3	6	4	1	0	7	4	3	8	11
1	25	1183	4	7	3	4	6	4	7	3	0	1	4	7	8	3	11
1	25	1184	8	3	0	4	7	3	6	4	1	0	7	4	4	7	11
1	25	1187	3	8	4	0	6	4	7	3	0	1	4	7	7	4	11
1	25	1189	5	2	2	3	7	3	6	4	1	0	7	4	3	8	11
1	25	1190	2	5	3	2	6	4	7	3	0	1	4	7	8	3	11
1	25	1200	1	6	3	5	6	4	7	3	1	1	6	7	9	4	13
1	25	1201	6	1	5	3	7	3	6	4	1	1	7	6	4	9	13
1	26	1228	3	7	3	4	7	3	6	4	1	0	7	4	4	7	11
1	26	1229	7	3	4	3	6	4	7	3	0	1	4	7	7	4	11
1	26	1231	6	4	0	4	6	4	7	3	0	0	4	3	4	3	7
1	26	1235	5	1	3	4	6	4	7	3	1	0	6	3	4	5	9
1	26	1235	4	6	4	0	7	3	6	4	0	0	3	4	3	4	7
1	26	1237	1	5	4	3	7	3	6	4	0	1	3	6	5	4	9
1	26	1240	2	8	5	1	7	3	6	4	0	0	3	4	3	4	7
1	26	1243	8	2	1	5	6	4	7	3	0	0	4	3	4	3	7
1	27	1264	2	8	3	1	6	4	7	3	0	1	4	7	8	3	11
1	27	1266	8	2	1	3	7	3	6	4	1	0	7	4	3	8	11
1	27	1269	6	4	4	3	7	3	6	4	1	0	7	4	3	8	11
1	27	1270	4	6	3	4	6	4	7	3	0	1	4	7	8	3	11
1	27	1271	3	7	4	5	6	4	7	3	1	1	6	7	8	5	13
1	27	1272	7	3	5	4	7	3	6	4	1	1	7	6	5	8	13
1	27	1277	1	5	3	3	6	4	7	3	0	0	4	3	4	3	7
1	27	1278	5	1	3	3	7	3	6	4	0	0	3	4	3	4	7
1	28	1302	2	8	3	3	7	3	6	4	1	0	7	4	3	8	11
1	28	1302	4	6	4	4	7	3	6	4	0	1	3	6	5	4	9
1	28	1304	6	4	4	4	6	4	7	3	1	0	6	3	4	5	9
1	28	1308	8	2	3	3	6	4	7	3	0	1	4	7	8	3	11
1	28	1313	5	1	3	4	6	4	7	3	1	0	6	3	4	5	9
1	28	1314	3	7	4	4	7	3	6	4	1	1	7	6	6	7	13
1	28	1316	7	3	4	4	6	4	7	3	1	1	6	7	7	6	13
1	28	1317	1	5	4	3	7	3	6	4	0	1	3	6	5	4	9
1	29	1332	4	7	3	4	6	4	7	3	0	1	4	7	8	3	11
1	29	1333	7	4	4	3	7	3	6	4	1	0	7	4	3	8	11
1	29	1339	3	8	4	5	6	4	7	3	1	0	6	3	5	4	9
1	29	1345	2	5	2	3	6	4	7	3	0	1	4	7	9	2	11
1	29	1347	5	2	3	2	7	3	6	4	1	0	7	4	2	9	11
1	29	1352	8	3	5	4	7	3	6	4	0	1	3	6	4	5	9
1	29	1356	6	1	4	4	7	3	6	4	1	1	7	6	6	7	13
1	29	1358	1	6	4	4	6	4	7	3	1	1	6	7	7	6	13
1	30	1378	4	7	4	4	7	3	6	4	0	1	3	6	5	4	9
1	30	1379	7	4	4	4	6	4	7	3	1	0	6	3	4	5	9
1	30	1386	8	3	0	4	6	4	7	3	0	0	4	3	4	3	7
1	30	1390	3	8	4	0	7	3	6	4	0	0	3	4	3	4	7
1	30	1397	6	1	4	3	6	4	7	3	0	1	4	7	7	4	11
1	30	1397	5	2	4	1	6	4	7	3	0	1	4	7	7	4	11
1	30	1399	1	6	3	4	7	3	6	4	1	0	7	4	4	7	11
1	30	1401	2	5	1	4	7	3	6	4	1	0	7	4	4	7	11
1	31	1418	7	4	4	4	7	3	6	4	1	1	7	6	6	7	13
1	31	1422	4	7	4	4	6	4	7	3	1	1	6	7	7	6	13
1	31	1430	6	1	0	4	7	3	6	4	1	0	7	4	4	7	11
1	31	1430	3	8	4	0	6	4	7	3	0	0	4	3	4	3	7
1	31	1432	8	3	0	4	7	3	6	4	0	0	3	4	3	4	7
1	31	1435	1	6	4	0	6	4	7	3	0	1	4	7	7	4	11
1	31	1438	5	2	4	2	7	3	6	4	0	1	3	6	5	4	9
1	31	1439	2	5	2	4	6	4	7	3	1	0	6	3	4	5	9
1	32	1462	2	8	4	1	7	3	6	4	0	1	3	6	5	4	9
1	32	1466	6	4	6	4	6	4	7	3	1	1	6	7	5	8	13
1	32	1466	8	2	1	4	6	4	7	3	1	0	6	3	4	5	9
1	32	1468	4	6	4	6	7	3	6	4	1	1	7	6	8	5	13
1	32	1472	5	1	5	3	6	4	7	3	0	1	4	7	6	5	11
1	32	1473	7	3	4	4	6	4	7	3	1	1	6	7	7	6	13
1	32	1476	3	7	4	4	7	3	6	4	1	1	7	6	6	7	13
1	32	1479	1	5	3	5	7	3	6	4	1	0	7	4	5	6	11
1	33	1496	4	7	4	4	6	4	7	3	1	1	6	7	7	6	13
1	33	1496	7	4	4	4	7	3	6	4	1	1	7	6	6	7	13
1	33	1504	3	8	4	4	6	4	7	3	1	0	6	3	4	5	9
1	33	1505	8	3	4	4	7	3	6	4	0	1	3	6	5	4	9
1	33	1506	6	1	5	4	7	3	6	4	1	1	7	6	5	8	13
1	33	1509	5	2	4	4	7	3	6	4	1	1	7	6	6	7	13
1	33	1509	1	6	4	5	6	4	7	3	1	1	6	7	8	5	13
1	33	1511	2	5	4	4	6	4	7	3	1	1	6	7	7	6	13
1	34	1531	3	6	4	4	7	3	6	4	1	1	7	6	6	7	13
1	34	1532	6	3	4	4	6	4	7	3	1	1	6	7	7	6	13
1	34	1538	7	2	4	1	6	4	7	3	0	1	4	7	7	4	11
1	34	1539	2	7	1	4	7	3	6	4	1	0	7	4	4	7	11
1	34	1540	8	1	2	3	6	4	7	3	1	0	6	3	3	6	9
1	34	1541	4	5	3	4	7	3	6	4	0	0	3	4	3	4	7
1	34	1543	5	4	4	3	6	4	7	3	0	0	4	3	4	3	7
1	34	1545	1	8	3	2	7	3	6	4	0	1	3	6	6	3	9
1	35	1565	6	4	5	3	7	3	6	4	1	1	7	6	4	9	13
1	35	1570	3	7	5	4	6	4	7	3	1	1	6	7	6	7	13
1	35	1571	7	3	4	5	7	3	6	4	1	1	7	6	7	6	13
1	35	1575	2	8	2	2	6	4	7	3	1	0	6	3	2	7	9
1	35	1577	8	2	2	2	7	3	6	4	0	1	3	6	7	2	9
1	35	1580	4	6	3	5	6	4	7	3	1	1	6	7	9	4	13
1	35	1594	1	5	4	2	6	4	7	3	0	1	4	7	7	4	11
1	35	1598	5	1	2	4	7	3	6	4	1	0	7	4	4	7	11
1	36	1617	8	2	2	3	6	4	7	3	0	0	4	3	4	3	7
1	36	1619	3	7	4	4	7	3	6	4	1	1	7	6	6	7	13
1	36	1620	2	8	3	2	7	3	6	4	0	0	3	4	3	4	7
1	36	1620	7	3	4	4	6	4	7	3	1	1	6	7	7	6	13
1	36	1634	5	1	3	3	6	4	7	3	1	0	6	3	3	6	9
1	36	1634	6	4	4	3	6	4	7	3	1	1	6	7	6	7	13
1	36	1635	1	5	3	3	7	3	6	4	0	1	3	6	6	3	9
1	36	1635	4	6	3	4	7	3	6	4	1	1	7	6	7	6	13
1	37	1653	7	2	4	7	7	3	6	4	1	0	7	4	7	4	11
1	37	1658	2	7	7	4	6	4	7	3	0	1	4	7	4	7	11
1	37	1658	8	1	3	4	7	3	6	4	1	0	7	4	4	7	11
1	37	1660	1	8	4	3	6	4	7	3	0	1	4	7	7	4	11
1	37	1661	6	3	4	5	7	3	6	4	1	1	7	6	7	6	13
1	37	1662	5	4	3	3	7	3	6	4	0	0	3	4	3	4	7
1	37	1662	3	6	5	4	6	4	7	3	1	1	6	7	6	7	13
1	37	1664	4	5	3	3	6	4	7	3	0	0	4	3	4	3	7
1	38	1683	4	6	3	4	7	3	6	4	1	1	7	6	7	6	13
1	38	1683	8	2	3	4	6	4	7	3	1	0	6	3	4	5	9
1	38	1684	6	4	4	3	6	4	7	3	1	1	6	7	6	7	13
1	38	1684	2	8	4	3	7	3	6	4	0	1	3	6	5	4	9
1	38	1692	3	7	4	4	7	3	6	4	1	1	7	6	6	7	13
1	38	1693	7	3	4	4	6	4	7	3	1	1	6	7	7	6	13
1	38	1706	5	1	5	3	6	4	7	3	0	1	4	7	6	5	11
1	38	1718	1	5	3	5	7	3	6	4	1	0	7	4	5	6	11
1	39	1739	4	7	3	4	6	4	7	3	0	1	4	7	8	3	11
1	39	1740	7	4	4	3	7	3	6	4	1	0	7	4	3	8	11
1	39	1743	3	8	4	3	6	4	7	3	0	0	4	3	4	3	7
1	39	1743	8	3	3	4	7	3	6	4	0	0	3	4	3	4	7
1	39	1751	6	1	4	4	7	3	6	4	1	0	7	4	4	7	11
1	39	1754	2	5	3	3	6	4	7	3	0	1	4	7	8	3	11
1	39	1757	5	2	3	3	7	3	6	4	1	0	7	4	3	8	11
1	39	1760	1	6	4	4	6	4	7	3	0	1	4	7	7	4	11
1	40	1779	8	3	0	4	6	4	7	3	0	0	4	3	4	3	7
1	40	1779	3	8	4	0	7	3	6	4	0	0	3	4	3	4	7
1	40	1780	7	4	4	3	6	4	7	3	0	1	4	7	7	4	11
1	40	1783	4	7	3	4	7	3	6	4	1	0	7	4	4	7	11
1	40	1792	6	1	4	3	6	4	7	3	0	1	4	7	7	4	11
1	40	1794	1	6	3	4	7	3	6	4	1	0	7	4	4	7	11
1	40	1812	2	5	2	3	7	3	6	4	1	0	7	4	3	8	11
1	40	1818	5	2	3	2	6	4	7	3	0	1	4	7	8	3	11
2	1	11	8	1	0	0	7	3	6	4	0	0	3	4	3	4	7
2	1	11	1	8	0	0	6	4	7	3	0	0	4	3	4	3	7
2	1	13	3	6	0	0	6	4	7	3	1	0	6	3	0	9	9
2	1	13	6	3	0	0	7	3	6	4	0	1	3	6	9	0	9
2	1	16	7	2	0	0	7	3	6	4	0	0	3	4	3	4	7
2	1	17	2	7	0	0	6	4	7	3	0	0	4	3	4	3	7
2	1	29	4	5	0	0	6	4	7	3	1	0	6	3	0	9	9
2	1	29	5	4	0	0	7	3	6	4	0	1	3	6	9	0	9
2	2	37	2	5	0	0	7	3	6	4	0	0	3	4	3	4	7
2	2	37	5	2	0	0	6	4	7	3	0	0	4	3	4	3	7
2	2	43	7	4	0	0	6	4	7	3	0	0	4	3	4	3	7
2	2	43	4	7	0	0	7	3	6	4	0	0	3	4	3	4	7
2	2	43	3	8	0	0	7	3	6	4	1	0	7	4	0	11	11
2	2	43	8	3	0	0	6	4	7	3	0	1	4	7	11	0	11
2	2	46	6	1	0	0	6	4	7	3	0	0	4	3	4	3	7
2	2	46	1	6	0	0	7	3	6	4	0	0	3	4	3	4	7
2	3	54	3	6	0	0	6	4	7	3	0	0	4	3	4	3	7
2	3	55	6	3	0	0	7	3	6	4	0	0	3	4	3	4	7
2	3	57	2	7	0	0	6	4	7	3	0	0	4	3	4	3	7
2	3	57	7	2	0	0	7	3	6	4	0	0	3	4	3	4	7
2	3	59	8	1	0	0	7	3	6	4	0	0	3	4	3	4	7
2	3	59	5	4	0	0	7	3	6	4	0	0	3	4	3	4	7
2	3	59	1	8	0	0	6	4	7	3	0	0	4	3	4	3	7
2	3	59	4	5	0	0	6	4	7	3	0	0	4	3	4	3	7
2	4	67	8	3	0	0	6	4	7	3	0	0	4	3	4	3	7
2	4	67	3	8	0	0	7	3	6	4	0	0	3	4	3	4	7
2	4	67	5	2	0	0	6	4	7	3	0	0	4	3	4	3	7
2	4	67	2	5	0	0	7	3	6	4	0	0	3	4	3	4	7
2	4	70	6	1	0	0	6	4	7	3	0	0	4	3	4	3	7
2	4	70	1	6	0	0	7	3	6	4	0	0	3	4	3	4	7
2	4	73	4	7	0	0	7	3	6	4	1	0	7	4	0	11	11
2	4	73	7	4	0	0	6	4	7	3	0	1	4	7	11	0	11
2	5	80	5	2	0	0	7	3	6	4	0	0	3	4	3	4	7
2	5	80	2	5	0	0	6	4	7	3	0	0	4	3	4	3	7
2	5	81	8	3	0	0	7	3	6	4	0	0	3	4	3	4	7
2	5	81	3	8	0	0	6	4	7	3	0	0	4	3	4	3	7
2	5	82	4	7	0	0	6	4	7	3	0	0	4	3	4	3	7
2	5	82	7	4	0	0	7	3	6	4	0	0	3	4	3	4	7
2	5	83	6	1	0	0	7	3	6	4	0	0	3	4	3	4	7
2	5	83	1	6	0	0	6	4	7	3	0	0	4	3	4	3	7
2	6	89	6	1	0	0	6	4	7	3	0	0	4	3	4	3	7
2	6	89	1	6	0	0	7	3	6	4	0	0	3	4	3	4	7
2	6	91	5	2	0	0	6	4	7	3	0	0	4	3	4	3	7
2	6	91	2	5	0	0	7	3	6	4	0	0	3	4	3	4	7
2	6	91	8	3	0	0	6	4	7	3	0	0	4	3	4	3	7
2	6	91	3	8	0	0	7	3	6	4	0	0	3	4	3	4	7
2	6	93	7	4	0	0	6	4	7	3	0	0	4	3	4	3	7
2	6	93	4	7	0	0	7	3	6	4	0	0	3	4	3	4	7
2	7	99	2	8	0	0	6	4	7	3	0	0	4	3	4	3	7
2	7	99	8	2	0	0	7	3	6	4	0	0	3	4	3	4	7
2	7	99	6	4	0	0	7	3	6	4	0	1	3	6	9	0	9
2	7	99	4	6	0	0	6	4	7	3	1	0	6	3	0	9	9
2	7	102	5	1	0	0	7	3	6	4	0	1	3	6	9	0	9
2	7	102	1	5	0	0	6	4	7	3	1	0	6	3	0	9	9
2	7	103	3	7	0	0	6	4	7	3	0	0	4	3	4	3	7
2	7	103	7	3	0	0	7	3	6	4	0	0	3	4	3	4	7
2	8	109	8	3	0	0	6	4	7	3	0	0	4	3	4	3	7
2	8	109	3	8	0	0	7	3	6	4	0	0	3	4	3	4	7
2	8	109	5	2	0	0	6	4	7	3	0	0	4	3	4	3	7
2	8	109	2	5	0	0	7	3	6	4	0	0	3	4	3	4	7
2	8	111	4	7	0	0	7	3	6	4	1	0	7	4	0	11	11
2	8	111	7	4	0	0	6	4	7	3	0	1	4	7	11	0	11
2	8	112	6	1	0	0	6	4	7	3	0	0	4	3	4	3	7
2	8	112	1	6	0	0	7	3	6	4	0	0	3	4	3	4	7
